"날짜","종가","시가","고가","저가","변동 %"
"2012- 01- 12","3.400","3.400","3.400","3.400","0.00%"
"2012- 01- 11","3.400","3.400","3.420","3.400","0.00%"
"2012- 01- 10","3.400","3.400","3.400","3.400","-0.29%"
"2012- 01- 09","3.410","3.380","3.410","3.380","0.89%"
"2012- 01- 06","3.380","3.380","3.380","3.380","0.00%"
"2012- 01- 05","3.380","3.380","3.380","3.380","0.30%"
"2012- 01- 04","3.370","3.390","3.390","3.370","-0.59%"
"2012- 01- 03","3.390","3.390","3.390","3.390","0.00%"
"2012- 01- 02","3.390","3.420","3.420","3.390","-0.88%"
"2011- 12- 30","3.420","3.410","3.430","3.410","0.00%"
"2011- 12- 29","3.420","3.440","3.480","3.420","-0.58%"
"2011- 12- 28","3.440","3.430","3.450","3.420","0.29%"
"2011- 12- 27","3.430","3.420","3.440","3.420","0.59%"
"2011- 12- 26","3.410","3.400","3.410","3.400","0.00%"
"2011- 12- 23","3.410","3.370","3.410","3.370","0.59%"
"2011- 12- 22","3.390","3.370","3.410","3.370","0.59%"
"2011- 12- 21","3.370","3.420","3.420","3.370","-0.74%"
"2011- 12- 20","3.395","3.440","3.440","3.395","-0.73%"
"2011- 12- 19","3.420","3.360","3.440","3.360","1.48%"
"2011- 12- 16","3.370","3.370","3.370","3.370","0.00%"
"2011- 12- 15","3.370","3.370","3.380","3.370","0.60%"
"2011- 12- 14","3.350","3.380","3.380","3.350","-1.33%"
"2011- 12- 13","3.395","3.400","3.410","3.395","-0.15%"
"2011- 12- 12","3.400","3.400","3.400","3.400","1.19%"
"2011- 12- 09","3.360","3.400","3.400","3.360","-1.47%"
"2011- 12- 08","3.410","3.400","3.410","3.370","0.89%"
"2011- 12- 07","3.380","3.380","3.400","3.370","0.00%"
"2011- 12- 06","3.380","3.380","3.390","3.380","0.90%"
"2011- 12- 05","3.350","3.400","3.400","3.350","-1.76%"
"2011- 12- 02","3.410","3.400","3.410","3.400","-0.29%"
"2011- 12- 01","3.420","3.400","3.420","3.390","0.00%"
"2011- 11- 30","3.420","3.440","3.440","3.420","-0.29%"
"2011- 11- 29","3.430","3.450","3.450","3.430","-0.87%"
"2011- 11- 28","3.460","3.430","3.460","3.430","1.76%"
"2011- 11- 24","3.400","3.380","3.400","3.380","-0.29%"
"2011- 11- 23","3.410","3.390","3.410","3.390","0.59%"
"2011- 11- 21","3.390","3.360","3.400","3.360","0.89%"
"2011- 11- 18","3.360","3.350","3.360","3.350","0.90%"
"2011- 11- 17","3.330","3.360","3.360","3.330","-0.75%"
"2011- 11- 16","3.355","3.340","3.355","3.340","-1.03%"
"2011- 11- 15","3.390","3.395","3.395","3.390","-1.74%"
"2011- 11- 14","3.450","3.420","3.450","3.400","0.88%"
"2011- 11- 11","3.420","3.400","3.420","3.350","-0.29%"
"2011- 11- 09","3.430","3.450","3.450","3.430","-0.58%"
"2011- 11- 08","3.450","3.450","3.450","3.450","-0.29%"
"2011- 11- 07","3.460","3.500","3.500","3.460","-0.86%"
"2011- 11- 04","3.490","3.520","3.550","3.490","-0.57%"
"2011- 11- 03","3.510","3.510","3.520","3.500","-0.85%"
"2011- 11- 02","3.540","3.540","3.540","3.510","0.28%"
"2011- 11- 01","3.530","3.530","3.530","3.525","-0.84%"
"2011- 10- 31","3.560","3.570","3.570","3.560","-1.11%"
"2011- 10- 28","3.600","3.600","3.600","3.600","0.84%"
"2011- 10- 27","3.570","3.570","3.570","3.570","0.99%"
"2011- 10- 26","3.535","3.550","3.550","3.535","-0.42%"
"2011- 10- 25","3.550","3.550","3.550","3.550","2.90%"
"2011- 10- 21","3.450","3.450","3.490","3.450","-0.86%"
"2011- 10- 20","3.480","3.470","3.485","3.470","0.29%"
"2011- 10- 19","3.470","3.460","3.470","3.452","0.29%"
"2011- 10- 18","3.460","3.460","3.470","3.460","-0.29%"
"2011- 10- 17","3.470","3.480","3.480","3.450","0.87%"
"2011- 10- 14","3.440","3.455","3.455","3.420","-0.58%"
"2011- 10- 13","3.460","3.455","3.460","3.440","-0.86%"
"2011- 10- 12","3.490","3.510","3.510","3.490","-0.57%"
"2011- 10- 11","3.510","3.510","3.510","3.510","0.86%"
"2011- 10- 10","3.480","3.490","3.490","3.480","-0.85%"
"2011- 10- 07","3.510","3.480","3.510","3.470","-0.28%"
"2011- 10- 06","3.520","3.500","3.530","3.500","0.57%"
"2011- 10- 05","3.500","3.510","3.530","3.490","39.50%"
"2011- 10- 04","2.509","3.570","3.570","3.520","-28.52%"
"2011- 09- 30","3.510","3.420","3.510","3.420","0.86%"
"2011- 09- 29","3.480","3.510","3.520","3.480","-1.14%"
"2011- 09- 28","3.520","3.400","3.520","3.400","0.86%"
"2011- 09- 27","3.490","3.420","3.490","3.380","1.75%"
"2011- 09- 26","3.430","3.430","3.430","3.430","1.48%"
"2011- 09- 23","3.380","3.390","3.390","3.380","-1.46%"
"2011- 09- 22","3.430","3.430","3.430","3.390","1.18%"
"2011- 09- 21","3.390","3.400","3.410","3.390","-0.29%"
"2011- 09- 20","3.400","3.410","3.410","3.400","1.19%"
"2011- 09- 19","3.360","3.360","3.370","3.360","0.90%"
"2011- 09- 16","3.330","3.310","3.370","3.310","0.00%"
"2011- 09- 15","3.330","3.300","3.364","3.290","1.22%"
"2011- 09- 14","3.290","3.290","3.290","3.290","-2.37%"
"2011- 09- 09","3.370","3.400","3.400","3.370","-0.59%"
"2011- 09- 08","3.390","3.390","3.400","3.380","1.04%"
"2011- 09- 07","3.355","3.360","3.390","3.350","-0.15%"
"2011- 09- 06","3.360","3.360","3.360","3.360","0.00%"
"2011- 09- 05","3.360","3.480","3.480","3.360","-2.04%"
"2011- 09- 02","3.430","3.430","3.430","3.430","-0.58%"
"2011- 09- 01","3.450","3.450","3.500","3.430","-0.58%"
"2011- 08- 31","3.470","3.475","3.480","3.460","0.29%"
"2011- 08- 30","3.460","3.470","3.470","3.460","-0.29%"
"2011- 08- 29","3.470","3.450","3.470","3.450","0.87%"
"2011- 08- 26","3.440","3.440","3.440","3.400","0.00%"
"2011- 08- 25","3.440","3.460","3.470","3.440","-0.58%"
"2011- 08- 24","3.460","3.430","3.460","3.400","0.87%"
"2011- 08- 23","3.430","3.430","3.430","3.430","0.00%"
"2011- 08- 22","3.430","3.430","3.430","3.430","-0.58%"
"2011- 08- 19","3.450","3.450","3.450","3.450","0.00%"
"2011- 08- 18","3.450","3.440","3.460","3.440","0.29%"
"2011- 08- 17","3.440","3.430","3.460","3.430","0.58%"
"2011- 08- 16","3.420","3.420","3.420","3.420","0.59%"
"2011- 08- 12","3.400","3.430","3.430","3.400","-2.86%"
"2011- 08- 11","3.500","3.450","3.550","3.400","-0.85%"
"2011- 08- 10","3.530","3.510","3.540","3.390","-0.28%"
"2011- 08- 09","3.540","3.580","3.580","3.500","-1.12%"
"2011- 08- 08","3.580","3.600","3.620","3.570","-0.83%"
"2011- 08- 05","3.610","3.660","3.660","3.550","-2.17%"
"2011- 08- 04","3.690","3.750","3.750","3.680","-2.28%"
"2011- 08- 03","3.776","3.800","3.800","3.720","0.43%"
"2011- 08- 02","3.760","3.670","3.760","3.670","0.27%"
"2011- 08- 01","3.750","3.720","3.800","3.680","2.18%"
"2011- 07- 29","3.670","3.670","3.700","3.670","0.00%"
"2011- 07- 28","3.670","3.690","3.690","3.650","0.00%"
"2011- 07- 27","3.670","3.640","3.670","3.640","2.51%"
"2011- 07- 25","3.580","3.580","3.585","3.580","-0.28%"
"2011- 07- 22","3.590","3.590","3.590","3.590","0.84%"
"2011- 07- 21","3.560","3.560","3.560","3.560","0.00%"
"2011- 07- 20","3.560","3.550","3.570","3.550","0.28%"
"2011- 07- 19","3.550","3.560","3.560","3.530","0.28%"
"2011- 07- 18","3.540","3.550","3.550","3.540","-0.56%"
"2011- 07- 15","3.560","3.560","3.560","3.560","-0.28%"
"2011- 07- 14","3.570","3.560","3.570","3.560","0.28%"
"2011- 07- 13","3.560","3.600","3.600","3.560","-1.11%"
"2011- 07- 12","3.600","3.600","3.600","3.570","0.00%"
"2011- 07- 11","3.600","3.620","3.620","3.600","0.00%"
"2011- 07- 08","3.600","3.600","3.620","3.600","0.00%"
"2011- 07- 07","3.600","3.600","3.600","3.600","0.00%"
"2011- 07- 06","3.600","3.570","3.600","3.570","1.12%"
"2011- 07- 05","3.560","3.580","3.580","3.560","-1.11%"
"2011- 07- 04","3.600","3.600","3.600","3.600","0.00%"
"2011- 07- 01","3.600","3.600","3.600","3.570","0.28%"
"2011- 06- 30","3.590","3.640","3.640","3.570","0.00%"
"2011- 06- 29","3.590","3.580","3.590","3.580","0.84%"
"2011- 06- 28","3.560","3.560","3.570","3.560","0.28%"
"2011- 06- 27","3.550","3.550","3.550","3.550","1.14%"
"2011- 06- 24","3.510","3.510","3.540","3.510","-0.28%"
"2011- 06- 23","3.520","3.520","3.530","3.510","-0.28%"
"2011- 06- 22","3.530","3.530","3.540","3.480","0.00%"
"2011- 06- 21","3.530","3.530","3.540","3.530","0.00%"
"2011- 06- 20","3.530","3.530","3.540","3.530","-1.59%"
"2011- 06- 16","3.587","3.540","3.587","3.540","1.04%"
"2011- 06- 15","3.550","3.560","3.560","3.550","-0.28%"
"2011- 06- 14","3.560","3.490","3.560","3.490","0.28%"
"2011- 06- 13","3.550","3.560","3.560","3.520","0.57%"
"2011- 06- 10","3.530","3.545","3.545","3.490","2.32%"
"2011- 06- 09","3.450","3.450","3.460","3.440","0.29%"
"2011- 06- 08","3.440","3.450","3.450","3.440","-0.29%"
"2011- 06- 07","3.450","3.450","3.450","3.450","-0.58%"
"2011- 06- 03","3.470","3.470","3.470","3.470","-0.29%"
"2011- 06- 02","3.480","3.480","3.480","3.480","-0.80%"
"2011- 06- 01","3.508","3.500","3.518","3.490","1.10%"
"2011- 05- 31","3.470","3.430","3.470","3.430","0.00%"
"2011- 05- 30","3.470","3.460","3.470","3.460","0.29%"
"2011- 05- 27","3.460","3.460","3.460","3.460","-0.29%"
"2011- 05- 26","3.470","3.450","3.470","3.440","0.87%"
"2011- 05- 25","3.440","3.450","4.440","3.440","0.29%"
"2011- 05- 24","3.430","3.450","3.450","3.430","-0.29%"
"2011- 05- 23","3.440","3.440","3.450","3.440","0.00%"
"2011- 05- 20","3.440","3.450","3.450","3.440","0.00%"
"2011- 05- 19","3.440","3.440","3.440","3.440","-0.15%"
"2011- 05- 18","3.445","3.440","3.450","3.440","0.44%"
"2011- 05- 17","3.430","3.440","3.440","3.430","-0.58%"
"2011- 05- 16","3.450","3.450","3.450","3.450","-0.58%"
"2011- 05- 13","3.470","3.440","3.470","3.440","-0.29%"
"2011- 05- 12","3.480","3.480","3.480","3.480","-1.69%"
"2011- 05- 11","3.540","3.540","3.540","3.540","0.57%"
"2011- 05- 04","3.520","3.520","3.520","3.520","0.00%"
"2011- 05- 03","3.520","3.530","3.530","3.520","-0.28%"
"2011- 05- 02","3.530","3.540","3.540","3.530","-0.28%"
"2011- 04- 29","3.540","3.550","3.580","3.540","0.00%"
"2011- 04- 28","3.540","3.570","3.600","3.540","-1.12%"
"2011- 04- 27","3.580","3.570","3.580","3.570","0.00%"
"2011- 04- 26","3.580","3.580","3.580","3.580","1.13%"
"2011- 04- 22","3.540","3.540","3.540","3.540","0.85%"
"2011- 04- 21","3.510","3.530","3.540","3.510","1.74%"
"2011- 04- 20","3.450","3.450","3.450","3.450","0.29%"
"2011- 04- 18","3.440","3.440","3.450","3.440","-0.58%"
"2011- 04- 15","3.460","3.460","3.460","3.460","0.58%"
"2011- 04- 14","3.440","3.440","3.450","3.440","0.29%"
"2011- 04- 13","3.430","3.420","3.430","3.420","-0.58%"
"2011- 04- 12","3.450","3.470","3.470","3.430","-0.29%"
"2011- 04- 11","3.460","3.490","3.490","3.450","-0.29%"
"2011- 04- 08","3.470","3.490","3.490","3.438","1.17%"
"2011- 04- 07","3.430","3.430","3.430","3.430","-0.58%"
"2011- 04- 06","3.450","3.410","3.480","3.400","1.47%"
"2011- 04- 05","3.400","3.400","3.400","3.400","0.00%"
"2011- 04- 04","3.400","3.420","3.430","3.400","-1.73%"
"2011- 04- 01","3.460","3.470","3.480","3.400","8.46%"
"2011- 03- 31","3.190","3.190","3.190","3.190","0.63%"
"2011- 03- 30","3.170","3.170","3.170","3.170","-0.94%"
"2011- 03- 29","3.200","3.190","3.200","3.190","0.63%"
"2011- 03- 28","3.180","3.180","3.180","3.180","-1.24%"
"2011- 03- 23","3.220","3.200","3.220","3.200","-0.31%"
"2011- 03- 22","3.230","3.220","3.230","3.220","-0.80%"
"2011- 03- 21","3.256","3.260","3.260","3.256","-1.03%"
"2011- 03- 18","3.290","3.290","3.290","3.290","2.17%"
"2011- 03- 16","3.220","3.220","3.220","3.220","-0.31%"
"2011- 03- 15","3.230","3.250","3.250","3.220","-0.92%"
"2011- 03- 14","3.260","3.260","3.260","3.260","-0.61%"
"2011- 03- 11","3.280","3.280","3.280","3.280","-2.38%"
"2011- 03- 09","3.360","3.360","3.360","3.360","0.00%"
"2011- 03- 08","3.360","3.360","3.360","3.360","-0.88%"
"2011- 03- 04","3.390","3.390","3.390","3.390","2.42%"
"2011- 02- 28","3.310","3.310","3.310","3.310","-0.60%"
"2011- 02- 25","3.330","3.320","3.330","3.320","0.91%"
"2011- 02- 23","3.300","3.300","3.900","3.280","0.00%"
"2011- 02- 22","3.300","3.300","3.310","3.300","-0.30%"
"2011- 02- 21","3.310","3.310","3.310","3.310","0.00%"
"2011- 02- 18","3.310","3.300","3.310","3.300","-0.30%"
"2011- 02- 17","3.320","3.310","3.320","3.310","0.30%"
"2011- 02- 16","3.310","3.310","3.310","3.310","-0.45%"
"2011- 02- 14","3.325","3.325","3.325","3.325","-0.15%"
"2011- 02- 11","3.330","3.320","3.330","3.310","-0.89%"
"2011- 02- 10","3.360","3.350","3.360","3.350","4.02%"
"2011- 01- 28","3.230","3.230","3.230","3.210","0.62%"
"2011- 01- 27","3.210","3.240","3.240","3.210","1.26%"
"2011- 01- 26","3.170","3.170","3.170","3.170","-0.94%"
"2011- 01- 25","3.200","3.190","3.200","3.190","1.91%"
"2011- 01- 19","3.140","3.070","3.850","3.070","1.29%"
"2011- 01- 18","3.100","3.070","3.100","3.060","0.65%"
"2011- 01- 17","3.080","3.060","3.080","3.060","14.93%"
"2011- 01- 14","2.680","2.980","2.980","2.680","-5.30%"
"2011- 01- 07","2.830","2.800","2.830","2.800","1.07%"
"2011- 01- 06","2.800","2.800","2.800","2.800","0.00%"
"2011- 01- 05","2.800","2.850","2.850","2.770","-1.06%"
"2011- 01- 04","2.830","2.810","2.840","2.810","0.71%"
"2011- 01- 03","2.810","2.800","3.810","2.800","2.93%"
"2010- 12- 23","2.730","2.750","2.750","2.730","-0.73%"
"2010- 12- 22","2.750","2.780","2.790","2.730","-1.08%"
"2010- 12- 21","2.780","2.790","2.790","2.700","-2.11%"
"2010- 12- 20","2.840","2.810","2.840","2.810","1.07%"
"2010- 12- 17","2.810","2.810","2.840","2.800","-2.43%"
"2010- 12- 16","2.880","2.850","2.880","2.840","1.77%"
"2010- 12- 15","2.830","2.830","3.830","2.830","0.71%"
"2010- 12- 14","2.810","2.810","3.810","2.810","0.00%"
"2010- 12- 13","2.810","2.810","2.810","2.810","1.44%"
"2010- 12- 10","2.770","2.770","2.770","2.770","-0.36%"
"2010- 12- 09","2.780","2.780","2.780","2.770","0.00%"
"2010- 12- 08","2.780","2.710","2.780","2.710","2.96%"
"2010- 12- 07","2.700","2.720","2.730","2.700","-1.10%"
"2010- 12- 06","2.730","2.710","2.730","2.710","0.00%"
"2010- 12- 03","2.730","2.730","2.730","2.730","-0.73%"
"2010- 12- 02","2.750","2.750","2.750","2.750","-4.51%"
"2010- 12- 01","2.880","2.760","2.880","2.750","4.73%"
"2010- 11- 30","2.750","2.740","2.750","2.730","-1.43%"
"2010- 11- 26","2.790","2.850","2.850","2.790","-2.79%"
"2010- 11- 25","2.870","2.830","2.890","2.770","0.00%"
"2010- 11- 24","2.870","2.880","2.880","2.870","1.77%"
"2010- 11- 22","2.820","2.820","2.820","2.810","-1.05%"
"2010- 11- 18","2.850","2.850","2.850","2.850","-1.72%"
"2010- 11- 17","2.900","2.900","2.900","2.900","-2.68%"
"2010- 11- 16","2.980","2.990","2.990","2.980","0.00%"
"2010- 11- 12","2.980","2.980","2.980","2.980","-2.30%"
"2010- 11- 11","3.050","3.040","3.070","3.000","0.99%"
"2010- 11- 10","3.020","3.040","3.050","3.020","0.00%"
"2010- 11- 09","3.020","3.120","3.120","3.020","-0.33%"
"2010- 11- 08","3.030","3.030","3.030","3.030","0.00%"
"2010- 11- 05","3.030","2.980","3.030","2.980","1.68%"
"2010- 11- 04","2.980","2.980","2.980","2.980","2.41%"
"2010- 11- 03","2.910","2.920","2.920","2.910","0.34%"
"2010- 11- 02","2.900","2.900","2.900","2.880","0.69%"
"2010- 11- 01","2.880","2.860","2.880","2.860","3.23%"
"2010- 10- 29","2.790","2.775","2.790","2.770","0.72%"
"2010- 10- 28","2.770","2.780","2.790","2.770","0.73%"
"2010- 10- 27","2.750","2.750","3.780","2.750","0.00%"
"2010- 10- 26","2.750","2.750","2.750","2.740","0.00%"
"2010- 10- 25","2.750","2.740","2.750","2.730","-2.14%"
"2010- 10- 21","2.810","2.780","2.810","2.780","1.44%"
"2010- 10- 20","2.770","2.650","2.770","2.650","4.53%"
"2010- 10- 19","2.650","2.650","2.650","2.650","-1.12%"
"2010- 10- 18","2.680","2.680","2.680","2.680","0.00%"
"2010- 10- 15","2.680","2.670","2.680","2.670","-4.29%"
"2010- 10- 14","2.800","2.780","2.875","2.640","-1.06%"
"2010- 10- 13","2.830","2.780","2.830","2.770","1.80%"
"2010- 10- 12","2.780","2.780","3.780","2.760","0.00%"
"2010- 10- 11","2.780","2.760","2.790","2.750","0.36%"
"2010- 10- 08","2.770","2.790","3.770","2.760","-0.04%"
"2010- 10- 07","2.771","2.800","3.780","2.760","-1.04%"
"2010- 10- 06","2.800","2.780","3.780","2.770","0.36%"
"2010- 10- 05","2.790","2.770","2.790","2.770","-2.11%"
"2010- 10- 04","2.850","2.770","2.850","2.770","2.89%"
"2010- 10- 01","2.770","2.920","2.920","2.770","1.47%"
"2010- 09- 30","2.730","2.710","2.730","2.710","0.00%"
"2010- 09- 28","0.000","2.700","2.740","2.700","-100.00%"
"2010- 09- 17","2.750","2.750","2.750","2.750","-0.72%"
"2010- 09- 16","2.770","2.760","2.770","2.760","2.21%"
"2010- 09- 15","2.710","2.710","2.710","2.710","-3.90%"
"2010- 09- 14","2.820","2.820","2.820","2.820","0.00%"
"2010- 09- 13","2.820","2.820","2.820","2.820","-1.74%"
"2010- 09- 10","2.870","2.870","2.870","2.870","-0.69%"
"2010- 09- 09","2.890","2.890","2.890","2.890","-5.56%"
"2010- 09- 08","3.060","3.060","3.060","3.060","0.00%"
"2010- 09- 07","3.060","3.060","3.060","3.060","0.33%"
"2010- 09- 06","3.050","3.050","3.050","3.050","0.00%"
"2010- 09- 03","3.050","3.050","3.050","3.050","0.00%"
"2010- 09- 02","3.050","3.050","3.050","3.050","0.33%"
"2010- 09- 01","3.040","3.040","3.040","3.040","0.33%"
"2010- 08- 31","3.030","3.030","3.030","3.030","0.00%"
"2010- 08- 30","3.030","3.030","3.030","3.030","0.33%"
"2010- 08- 27","3.020","3.020","3.020","3.020","0.33%"
"2010- 08- 26","3.010","3.010","3.010","3.010","0.00%"
"2010- 08- 25","3.010","3.010","3.010","3.010","0.33%"
"2010- 08- 24","3.000","3.000","3.000","3.000","0.00%"
"2010- 08- 23","3.000","3.000","3.000","3.000","-0.66%"
"2010- 08- 20","3.020","3.020","3.020","3.020","0.00%"
"2010- 08- 19","3.020","3.020","3.020","3.020","0.33%"
"2010- 08- 18","3.010","3.010","3.010","3.010","-0.33%"
"2010- 08- 17","3.020","3.020","3.020","3.020","-0.66%"
"2010- 08- 16","3.040","3.040","3.040","3.040","-0.33%"
"2010- 08- 13","3.050","3.050","3.050","3.050","-1.93%"
"2010- 08- 12","3.110","3.110","3.110","3.110","0.00%"
"2010- 08- 11","3.110","3.110","3.110","3.110","-0.64%"
"2010- 08- 10","3.130","3.130","3.130","3.130","0.64%"
"2010- 08- 09","3.110","3.110","3.110","3.110","0.65%"
"2010- 08- 06","3.090","3.090","3.090","3.090","0.00%"
"2010- 08- 05","3.090","3.090","3.090","3.090","0.00%"
"2010- 08- 03","3.090","3.090","3.090","3.090","-0.32%"
"2010- 07- 29","3.100","3.100","3.100","3.100","0.49%"
"2010- 07- 28","3.085","3.085","3.085","3.085","-0.16%"
"2010- 07- 26","3.090","3.090","3.090","3.090","0.32%"
"2010- 07- 23","3.080","3.080","3.080","3.080","-0.32%"
"2010- 07- 22","3.090","3.090","3.090","3.090","-0.96%"
"2010- 07- 21","3.120","3.120","3.120","3.120","0.32%"
"2010- 07- 20","3.110","3.110","3.110","3.110","-0.96%"
"2010- 07- 19","3.140","3.140","3.140","3.140","0.00%"
"2010- 07- 16","3.140","3.140","3.140","3.140","-1.57%"
"2010- 07- 14","3.190","3.190","3.190","3.190","-11.39%"
"2010- 07- 12","3.600","3.600","3.600","3.600","13.21%"
"2010- 07- 09","3.180","3.180","3.180","3.180","2.58%"
"2010- 07- 07","3.100","3.100","3.100","3.100","0.98%"
"2010- 07- 06","3.070","3.070","3.070","3.070","-1.29%"
"2010- 07- 05","3.110","3.110","3.110","3.110","0.00%"
"2010- 07- 02","3.110","3.110","3.110","3.110","0.00%"
"2010- 07- 01","3.110","3.110","3.110","3.110","0.00%"
"2010- 06- 30","3.110","3.110","3.110","3.110","-0.96%"
"2010- 06- 29","3.140","3.140","3.140","3.140","0.96%"
"2010- 06- 28","3.110","3.110","3.110","3.110","0.65%"
"2010- 06- 25","3.090","3.090","3.090","3.090","0.65%"
"2010- 06- 24","3.070","3.070","3.070","3.070","0.33%"
"2010- 06- 23","3.060","3.060","3.060","3.060","2.34%"
"2010- 06- 21","2.990","2.990","2.990","2.990","0.34%"
"2010- 06- 18","2.980","2.980","2.980","2.980","0.34%"
"2010- 06- 17","2.970","2.970","2.970","2.970","-1.33%"
"2010- 06- 16","3.010","3.010","3.010","3.010","1.01%"
"2010- 06- 15","2.980","2.980","2.980","2.980","1.02%"
"2010- 06- 14","2.950","2.950","2.950","2.950","-1.34%"
"2010- 06- 11","2.990","2.990","2.990","2.990","0.67%"
"2010- 06- 10","2.970","2.970","2.970","2.970","1.37%"
"2010- 06- 09","2.930","2.930","2.930","2.930","0.17%"
"2010- 06- 08","2.925","2.925","2.925","2.925","0.52%"
"2010- 06- 07","2.910","2.910","2.910","2.910","-0.34%"
"2010- 06- 04","2.920","2.920","2.920","2.920","3.18%"
"2010- 06- 03","2.830","2.830","2.830","2.830","0.35%"
"2010- 06- 01","2.820","2.820","2.820","2.820","-0.70%"
"2010- 05- 28","2.840","2.840","2.840","2.840","0.35%"
"2010- 05- 27","2.830","2.830","2.830","2.830","0.00%"
"2010- 05- 25","2.830","2.830","2.830","2.830","-1.74%"
"2010- 05- 20","2.880","2.880","2.880","2.880","0.70%"
"2010- 05- 19","2.860","2.860","2.860","2.860","0.00%"
"2010- 05- 14","2.860","2.860","2.860","2.860","2.14%"
"2010- 05- 11","2.800","2.800","2.800","2.800","-0.36%"
"2010- 05- 10","2.810","2.810","2.810","2.810","-3.10%"
"2010- 05- 07","2.900","2.900","2.900","2.900","3.94%"
"2010- 05- 06","2.790","2.790","2.790","2.790","-0.36%"
"2010- 05- 04","2.800","2.800","2.800","2.800","2.94%"
"2010- 04- 30","2.720","2.720","2.720","2.720","0.00%"
"2010- 04- 29","2.720","2.720","2.720","2.720","-1.09%"
"2010- 04- 23","2.750","2.750","2.750","2.750","0.73%"
"2010- 04- 21","2.730","2.730","2.730","2.730","0.00%"
"2010- 04- 20","2.730","2.730","2.730","2.730","-2.15%"
"2010- 04- 19","2.790","2.790","2.790","2.790","1.09%"
"2010- 04- 16","2.760","2.760","2.760","2.760","-1.78%"
"2010- 04- 15","2.810","2.810","2.810","2.810","0.00%"
"2010- 04- 14","2.810","2.810","2.810","2.810","0.36%"
"2010- 04- 13","2.800","2.800","2.800","2.800","0.72%"
"2010- 04- 12","2.780","2.780","2.780","2.780","0.00%"
"2010- 04- 09","2.780","2.780","2.780","2.780","0.36%"
"2010- 04- 08","2.770","2.770","2.770","2.770","-1.07%"
"2010- 04- 07","2.800","2.800","2.800","2.800","-2.44%"
"2010- 04- 06","2.870","2.870","2.870","2.870","2.14%"
"2010- 04- 01","2.810","2.810","2.810","2.810","17.57%"
"2010- 03- 29","2.390","2.390","2.390","2.390","-0.42%"
"2010- 03- 26","2.400","2.400","2.400","2.400","-4.38%"
"2010- 03- 25","2.510","2.510","2.510","2.510","-0.40%"
"2010- 03- 24","2.520","2.520","2.520","2.520","2.86%"
"2010- 03- 23","2.450","2.450","2.450","2.450","-0.81%"
"2010- 03- 22","2.470","2.470","2.470","2.470","0.00%"
"2010- 03- 19","2.470","2.470","2.470","2.470","-0.80%"
"2010- 03- 18","2.490","2.490","2.490","2.490","-3.11%"
"2010- 03- 16","2.570","2.570","2.570","2.570","-0.39%"
"2010- 03- 15","2.580","2.580","2.580","2.580","-3.73%"
"2010- 03- 11","2.680","2.680","2.680","2.680","0.00%"
"2010- 03- 10","2.680","2.680","2.680","2.680","0.37%"
"2010- 03- 09","2.670","2.670","2.670","2.670","0.00%"
"2010- 03- 08","2.670","2.670","2.670","2.670","0.38%"
"2010- 03- 05","2.660","2.660","2.660","2.660","-1.48%"
"2010- 03- 04","2.700","2.700","2.700","2.700","-2.88%"
"2010- 03- 03","2.780","2.780","2.780","2.780","-0.71%"
"2010- 03- 02","2.800","2.800","2.800","2.800","-1.75%"
"2010- 02- 26","2.850","2.850","2.850","2.850","-1.72%"
"2010- 02- 25","2.900","2.900","2.900","2.900","-0.34%"
"2010- 02- 24","2.910","2.910","2.910","2.910","-2.68%"
"2010- 02- 22","2.990","2.990","2.990","2.990","0.00%"
"2010- 02- 19","2.990","2.990","2.990","2.990","1.01%"
"2010- 02- 18","2.960","2.960","2.960","2.960","-0.67%"
"2010- 02- 16","2.980","2.980","2.980","2.980","-2.61%"
"2010- 02- 12","3.060","3.060","3.060","3.060","0.00%"
"2010- 02- 11","3.060","3.060","3.060","3.060","-0.65%"
"2010- 02- 10","3.080","3.080","3.080","3.080","0.00%"
"2010- 02- 09","3.080","3.080","3.080","3.080","0.00%"
"2010- 02- 08","3.080","3.080","3.080","3.080","0.33%"
"2010- 02- 05","3.070","3.070","3.070","3.070","-1.60%"
"2010- 02- 04","3.120","3.120","3.120","3.120","-0.32%"
"2010- 02- 03","3.130","3.130","3.130","3.130","-1.26%"
"2010- 02- 02","3.170","3.170","3.170","3.170","-0.94%"
"2010- 01- 28","3.200","3.200","3.200","3.200","0.00%"
"2010- 01- 27","3.200","3.200","3.200","3.200","0.00%"
"2010- 01- 26","3.200","3.200","3.200","3.200","0.00%"
"2010- 01- 25","3.200","3.200","3.200","3.200","-0.62%"
"2010- 01- 21","3.220","3.220","3.220","3.220","-0.31%"
"2010- 01- 20","3.230","3.230","3.230","3.230","0.94%"
"2010- 01- 18","3.200","3.200","3.200","3.200","0.31%"
"2010- 01- 15","3.190","3.190","3.190","3.190","0.00%"
"2010- 01- 14","3.190","3.190","3.190","3.190","0.95%"
"2010- 01- 13","3.160","3.160","3.160","3.160","-1.56%"
"2010- 01- 12","3.210","3.210","3.210","3.210","-0.31%"
"2010- 01- 11","3.220","3.220","3.220","3.220","-3.88%"
"2010- 01- 08","3.350","3.350","3.350","3.350","-2.33%"
"2010- 01- 07","3.430","3.430","3.430","3.430","-0.29%"
"2010- 01- 06","3.440","3.440","3.440","3.440","-0.86%"
