,consumption,construction,facility,production,labor,consumer_expectation,business_expectation,current_balance,monetary_market,credit_premium
2013-04-01,0.0071495157533539196,0.046260330852224425,-0.014763901970286165,0.034614652242079394,0.03199900000000003,1.0225045340048173,0.7461346523906657,-21.80591750775548,0.07169647393798177,0.004115991576925884
2013-05-01,0.006822515062677715,0.02447104803524239,-0.006171623622097964,0.015883912765076155,0.03000000000000038,1.0472193853423601,0.7454339595337943,0.9546230159454092,0.07071873207454388,0.0040144952161646165
2013-06-01,0.006750504576915517,0.032171888472249964,0.0027897527901549596,0.0067944734075469524,0.030999999999999542,1.0535702875286415,0.7449707779611574,0.18950856769793906,0.07057464335375312,0.004006683835095191
2013-07-01,0.006847644178335331,0.01281520882821923,0.004498041152201124,0.017349200327911082,0.030999999999999542,1.0460674792032474,0.7111179893736667,0.07619063895220923,0.06668359782514338,0.00402462701787886
2013-08-01,0.007297945417734427,0.049400639230266295,0.0336392107724696,0.02758217182290247,0.03000000000000038,1.0461135669915165,0.7280373258131323,0.17462492107007468,0.06709323420226652,0.004002799511003184
2013-09-01,0.006619113668769728,0.005855206571790447,-0.018311871536044487,-0.01400093613865271,0.027019000000000168,1.0173309505296966,0.733571892083345,0.22144142694265673,0.06761689188407857,0.004008258924642117
2013-10-01,0.006905443451120927,0.01707987584740836,0.04407431249146218,0.039069350976514025,0.027017000000000176,1.0687263413186283,0.7828743983123544,0.19799088574726934,0.06634963007153848,0.004015997123457995
2013-11-01,0.007780711388838406,0.0278301617125313,0.0260956720385517,0.01633081722488506,0.02636099999999995,1.0716096053130986,0.7504131040296376,0.06455551838295348,0.06661942190838031,0.004042896455648736
2013-12-01,0.006957507626506079,0.007094734198229407,0.022488604652512643,0.02216082970143384,0.02999900000000038,1.08163997596806,0.729656823362707,0.0789539437548355,0.06696378180157073,0.004057263282355523
2014-01-01,0.00757428014792987,0.026912020011936925,0.003959661183723993,0.007719821406090529,0.03399999999999956,1.08665506580995,0.7279386099895008,0.07018887589911602,0.06660734557504348,0.004149368413980951
2014-02-01,0.0078038427765428605,0.01909033983551888,0.04162430616419572,0.02321769699296543,0.04501500000000103,1.0841037652411956,0.753869434574719,0.34838265331586143,0.06661325491193601,0.004018699957360792
2014-03-01,0.007096012600082794,0.0006970130881247351,0.02231627772931771,0.026454513366929836,0.03895100000000071,1.0856307737959958,0.7851448930816534,0.05317659844735292,0.0651561644425438,0.004024047885668887
2014-04-01,0.006715063446953513,0.0035882461659234783,0.033303225720193744,0.01945449697421168,0.03800199999999966,1.0783257861830766,0.8035898308072795,0.175741509306977,0.0665350179578342,0.004022774201618909
2014-05-01,0.007018243927599491,0.003986678367554664,0.021202756846324604,-0.0008644757974038966,0.03499999999999983,1.0393539715536744,0.762264184410537,0.05684782204449376,0.06673019417279759,0.004020163033592802
2014-06-01,0.007180774561654483,0.006084485864429116,0.0055213122575864335,0.01624086787522031,0.03499999999999983,1.0708796081358187,0.7354265446172825,0.23659626631938435,0.0664712012224686,0.003969365613532381
2014-07-01,0.007037013232191261,0.006689732867584063,0.008915756383339255,0.031345471271131596,0.03398899999999956,1.0356946075635203,0.7230988141382794,-0.6513266732690622,0.0720999775606514,0.00393797730169437
2014-08-01,0.007958722884653574,0.0037738519661067523,-0.02391218748856056,0.005109322514344003,0.03300000000000056,1.0686869605160536,0.710176469331258,0.1980213355647699,0.07099444749928313,0.003922658144839768
2014-09-01,0.007716883263810323,-0.0008223378593582138,0.04666676577703733,0.020598489014773628,0.03104399999999957,1.0797974995656798,0.7216261765367195,0.07271146005629935,0.07130121569640528,0.003835929286826448
2014-10-01,0.006827624430964719,-0.0009061581182911021,-0.018375458782088863,0.004630171781596112,0.03200000000000002,1.0555865121348915,0.7096192621993511,0.05009348618623483,0.07370696330677386,0.0036672977697534866
2014-11-01,0.007124004278494925,-0.006474520734657729,0.026158614741904136,-0.0011123205870303841,0.03000000000000038,1.028053066636644,0.7215347955497591,0.21867049947159742,0.07692864015073848,0.003513236523760542
2014-12-01,0.008183905026489474,-0.0048804421270023605,0.04152140508466547,0.02328795977388113,0.03322800000000032,1.021483739443586,0.7249592085904347,0.21841773250012822,0.08567436917943753,0.0035074862455157824
2015-01-01,0.007575595816079455,0.005330741902879797,0.03351756310633575,0.010613773028689604,0.036999999999999617,1.0278023136445071,0.7202059911239885,0.21815613282812057,0.08374310188622279,0.0035439742618830787
2015-02-01,0.006841732463391301,0.011767551505423511,0.007385973911919352,-0.0017764044190831502,0.044970000000000995,1.0361100464650275,0.7169874473431076,0.5496491407367028,0.08235590243484639,0.0035790356817406136
2015-03-01,0.007821987304865547,0.014320593347095404,0.023934696481869477,0.0141248273225816,0.03999899999999933,1.0198818732316086,0.7399759441735826,0.2327694618875155,0.09457452601679023,0.003474570089944338
2015-04-01,0.008054653637395624,-0.006503857242817004,0.010158433075886968,0.01458663890933207,0.03895200000000071,1.0388431580085735,0.772998758012545,0.22928336146377817,0.09643675467449052,0.003427188793710639
2015-05-01,0.0075826245847820046,0.004565918334182316,0.003571434487575061,0.0038487281569213787,0.036999999999999617,1.055556878562987,0.7214700445532711,0.08825602976933564,0.09923661906542167,0.0033497887918328704
2015-06-01,0.0037648421505860267,0.014401260449988304,0.04285715871203129,0.021607087192564465,0.038003999999999656,0.9844800884131413,0.6692473945000529,0.07621336258718078,0.101508527694172,0.003322460919629567
2015-07-01,0.006315157735176391,0.017421226096638136,0.023213077733024463,-0.0016441274430707,0.03600000000000063,0.9903485969256367,0.704997484589471,1.357330635346589,0.10189287326874401,0.003346227495997646
2015-08-01,0.008010426547014638,0.017093392540235553,0.04459839797932769,0.02021171481111784,0.03399999999999956,1.0215878178006763,0.6912828330156487,0.07643360072853936,0.1024373006547595,0.0033951234389491326
2015-09-01,0.008541281791220613,0.03195377130634008,0.02373597661617734,0.04290137490356993,0.03200000000000002,1.0230644260611486,0.6896848590697047,0.2710479545674351,0.10171036874019423,0.003431806387727828
2015-10-01,0.011348263985607829,0.01928729427156191,0.03719070093158025,0.03394815485333073,0.030999999999999542,1.0608460086302318,0.7050219844044957,0.19940481249855332,0.10045605987099719,0.003487631115345558
2015-11-01,0.010200404241477234,0.025687121670370898,-0.008686504018634633,0.03312345924305617,0.03000000000000038,1.0640535334458776,0.6893118178940388,-0.08818518852657173,0.09188893378170375,0.0036027456142418176
2015-12-01,0.009052578297232656,0.02916474481202058,0.0030565144755404657,0.03123825929667085,0.03200000000000002,1.0351050742521948,0.6790745591425861,0.06071193942021968,0.08653246574968397,0.004097461901414668
2016-01-01,0.007452039515489515,0.021788435823813037,-0.007384114879131436,0.015754416971358418,0.036999999999999617,1.003278834384922,0.6825387683728927,0.2104249675958434,0.08974837127119793,0.004272667972485223
2016-02-01,0.007933496276544997,0.0254350257270455,-0.015555222539369914,0.025242958877795138,0.049013249999999585,0.9839585756659858,0.6387011898106472,1.4486493464858772,0.09104092634811607,0.004353471450825907
2016-03-01,0.009410771970197877,0.04147820936790821,-0.005006162910370392,0.031378707152285544,0.042328703174603556,1.0084168837717589,0.6818434468458004,0.2054347871800628,0.08766445396374932,0.004347055629264644
2016-04-01,0.009337966355176993,0.027891724224637402,-0.00683821369542,0.010057938127001856,0.03900600000000077,1.0222983638729908,0.6939380638487056,-0.2734989041120994,0.08087006647185645,0.004351013171820483
2016-05-01,0.009216156432185789,0.032016471027891805,0.02226897251823986,0.043385759219495,0.03600000000000063,0.9919710232550795,0.7103796787190393,0.26562792682187647,0.07943951319532715,0.004355152590384932
2016-06-01,0.011669374929705783,0.039034350381937796,0.02356478579466248,0.043744049555088614,0.03600000000000063,0.9851643700245207,0.7089738735112441,0.07635545691535127,0.07961191887233003,0.004453155004939641
2016-07-01,0.00931524026596904,0.028224358423822305,-0.0183921822902,0.028126228882881674,0.03499999999999983,1.0157140794518973,0.7206586777015725,0.07948780556900266,0.07912404567424385,0.00439399650102043
2016-08-01,0.00725366314536187,0.03986207799159857,0.026037374119981697,0.04166415462854658,0.03600000000000063,1.024454462179371,0.7091924483069597,0.11789806413361376,0.0788398509844617,0.004366222464632645
2016-09-01,0.007194382165599355,0.02325082168951981,0.002872435833069038,0.014004944885262409,0.035131999999999906,1.021319396528487,0.7056766938201536,0.11157815632630297,0.07823923256989877,0.004359933387019385
2016-10-01,0.007103956197721277,0.03394999753225809,0.005266728762402882,0.01532572191570774,0.03300000000000056,1.024268645972923,0.7047601932095184,0.04198366483446453,0.07989680302092445,0.004369502231352045
2016-11-01,0.007165507684144175,0.04839687518803291,0.045490051287598324,0.04001471976052869,0.030999999999999542,0.9550338066412695,0.7207397152873404,0.11313385504860525,0.08256968106730887,0.004313086030339336
2016-12-01,0.007112070458638613,0.035398405286136816,0.04001938045215906,0.03752657577722963,0.03200000000000002,0.9481717104083551,0.7268759132293424,0.10351051572156474,0.07769966661983711,0.004697613971435788
2017-01-01,0.007587244255135024,0.026655141970774763,0.0414189651092435,0.022217613441296434,0.03702699999999962,0.9407540288912563,0.7313606054628615,0.06431108650038764,0.07584420212025943,0.004840845001633663
2017-02-01,0.00853422798809603,0.039972837284280215,0.07351792394231921,0.04726123546892681,0.04899924999999964,0.9489470339852828,0.7376419402915091,0.07252861996107947,0.07420952764831099,0.00489633699324881
2017-03-01,0.0077601808547252725,0.04004144882984274,0.07324500189519235,0.03968342990826846,0.04099999999999946,0.9579173894532171,0.7672437579162821,-0.27824192188658003,0.07194238437742634,0.005231155181734152
2017-04-01,0.0076860036128768685,0.03868302659829657,0.05048977020667572,0.035357984919089765,0.04189204166666738,1.0088265622263792,0.7961377756194548,0.07679160102402566,0.07408035974772356,0.00528345767784316
2017-05-01,0.00737066088959387,0.027629820359887446,0.07127596824957762,0.02538268674468897,0.035981000000000596,1.0817416182959667,0.7885038078858438,-0.2368838245528336,0.07003491386198413,0.005264590092525762
2017-06-01,0.007670258444922922,0.02184655931507915,0.05349384439910291,0.01700007792711845,0.03799999999999966,1.1109284887554287,0.7566965145744136,0.1803585325372294,0.07073538262745202,0.005369137039724868
2017-07-01,0.008969258308233266,0.02668544625506287,0.06810971245837064,0.02409967486478568,0.03399999999999956,1.1211980030543176,0.7528233510893809,0.0650090500538339,0.0696037975635009,0.005372753883990913
2017-08-01,0.007968290256858615,0.02251902384042029,0.03760837848494695,0.024279775250530947,0.03599900000000062,1.1108584485292978,0.7557415061560131,0.2261908029708625,0.06677488708219767,0.005378748168799095
2017-09-01,0.0098528982758105,0.03337877656313545,0.0819672805783308,0.07861515946683197,0.03300000000000056,1.092271200551412,0.7897049673827425,0.42172596761447856,0.06899760895789973,0.0053869545141165326
2017-10-01,0.007379859771236158,0.0036296309799792397,0.0017316975046630866,-0.026032814162747785,0.03200000000000002,1.0984304003056728,0.7697909431624265,0.055814222922537904,0.06661511417846658,0.005420094230417985
2017-11-01,0.009652115427624163,0.0015926985672214062,0.02766187657508893,0.017791054231617323,0.030999999999999542,1.1381411537192165,0.7921227641464452,0.10987139835732108,0.06669161653477607,0.0054851062828746786
2017-12-01,0.008018468451833937,0.0009881616536868611,0.020521794447594627,-0.0039536643539490775,0.03300000000000056,1.1207677893491448,0.786804161610395,0.10012006778732635,0.0667603556633656,0.005526276006461529
2018-01-01,0.009370812247651714,0.02531184065422888,0.06917456083358432,0.04542895317428227,0.036999999999999617,1.093987436840802,0.7447600185376972,0.4346336442797149,0.0710374108949026,0.00543045969350154
2018-02-01,0.009180218304078377,-0.0021491156465427565,0.025892248429402423,-0.003686745564850191,0.04627774999999965,1.0892936124420152,0.7422324631402212,-0.36297585903999896,0.06784284839437534,0.0054039768927670205
2018-03-01,0.010771222440951455,-0.008340616954308091,-0.0029461559055326565,0.0014418395103549932,0.04504500000000097,1.0895643702907696,0.7386992259122377,0.1487299997582792,0.06964523350418605,0.005440873664246466
2018-04-01,0.009419674595610876,-0.0017140888823981178,-0.002553398140691025,0.024497013529115964,0.041001999999999456,1.0844786046989576,0.7411654691439358,-0.4001782161013225,0.06750467370983812,0.005824507301993226
2018-05-01,0.009004804494760685,-0.005033106845381385,-0.013462904338720652,0.02177523976964455,0.03999699999999933,1.075901266789274,0.7528401357552708,0.15185226086138465,0.07138922336931933,0.005824832086001625
2018-06-01,0.009285424318511216,-0.01040467009117904,-0.042124968991270564,0.01545566508893662,0.036999999999999617,1.069697241197469,0.7820602024394591,0.03952222872709746,0.06918808908124088,0.006197853182121527
2018-07-01,0.009124386742569325,-0.009772148197368706,-0.017960263596580702,0.025861052875480812,0.036999999999999617,1.0306548903869501,0.73198951766657,0.12034187837427932,0.0693299505293038,0.006298355858598546
2018-08-01,0.009915077196401435,-0.015585613799701178,-0.020598236314013682,0.027090022111593032,0.040013999999999335,0.996539860770887,0.7345795305185193,0.10989642642720499,0.06840920282187693,0.006094187454697185
2018-09-01,0.009783481728131376,-0.034252003200431626,-0.05616346795916861,-0.04128207599338544,0.036007000000000615,0.9971982917734095,0.7339027585801453,0.10472495145471059,0.0688576289951273,0.004412743583440665
2018-10-01,0.010728145599462724,-0.0016807698495455567,0.02645875047131831,0.07759929732868774,0.03499999999999983,1.0013391225732364,0.712361549670424,0.3221240451870653,0.07563289887230165,0.0044404596711238005
2018-11-01,0.007995197538176034,-0.01751394202327265,-0.030427602498564185,0.004557305852572936,0.032002000000000023,0.9650566041067047,0.7274258045184101,-0.2685386744867464,0.07220686256875358,0.004532320283577405
2018-12-01,0.008070362101142836,-0.017015957819559595,-0.042785928229959067,0.007306932848820416,0.03399999999999956,0.9672724484149909,0.7047918770013548,0.16043041968777635,0.07480907046103948,0.0047524595683014455
2019-01-01,0.007622328590416388,-0.01669106016038259,-0.049140296419481866,0.012906367945381157,0.04499000000000099,0.9841791579055769,0.6836161070704811,0.0031527408121413128,0.07301258225807163,0.004609077246054147
2019-02-01,0.0071613831827006405,-0.009601746706923965,-0.0752656870230752,-0.018635824651273933,0.04702999999999948,0.9965897290437675,0.684762101342982,0.027280543965084992,0.07540098921732918,0.004554069075294776
2019-03-01,0.007593201083325743,-0.005791455450356087,-0.042192641084245655,-0.0036321423366209708,0.04294631150793607,0.9963237653807754,0.731441029154479,0.06307421812148445,0.08017615224102372,0.004569601239988277
2019-04-01,0.007416924256424634,-0.005005640897884325,-0.0064777405395462576,0.011019435449754422,0.04419449999999982,1.0229654738033633,0.7395218794606259,1.488497811255904,0.08013856589979136,0.00474442590792439
2019-05-01,0.00799739954993401,-0.0026847550629472473,-0.017454346183967583,0.016402398914056013,0.03999899999999933,0.9932651248254727,0.7393787649710482,-0.17425856370989218,0.07637558695193104,0.004763227362406997
2019-06-01,0.007777955763485521,-0.0014504346444317883,-0.016995818221442735,-0.007196165401163951,0.03999899999999933,0.9931820933472557,0.733749579390018,0.18057321512165936,0.07999543535861192,0.00500979506217031
2019-07-01,0.007133087740653471,-0.011915205807844002,-0.003167138743351987,0.01516040401447595,0.03866300000000032,0.9851621784424076,0.7342012591852137,0.030268866070249797,0.08127426494506594,0.005013162033413411
2019-08-01,0.006323540827381758,-0.002065249699003598,-0.003921954132388816,0.004723329452361253,0.03000000000000038,0.9547878893606044,0.6825583991172407,-0.278830430208204,0.08231916949891967,0.005009765381822686
2019-09-01,0.006332245676049459,0.0002670337689900838,-0.005489646214397888,0.013279584281592482,0.030999999999999542,0.989142296794392,0.7193475697816385,-0.14740395076530335,0.08267800075666384,0.005004402611187513
2019-10-01,0.0052460705527543165,0.009094468795880202,-0.006337974201364431,0.0065318701117555245,0.03008800000000031,0.9997389231101267,0.7339018257072839,0.07845071160513684,0.08174133273819116,0.004959172236344287
2019-11-01,0.003276108613928076,0.009069516903305664,-0.003045637704396169,0.017983115450167245,0.030650999999999855,1.020923554024015,0.7262134336964985,0.18679215844018301,0.08292489296227112,0.004958741353016862
2019-12-01,-0.005294392388436216,0.019850809412807965,0.03814907813505585,0.03950822490083266,0.03362799999999992,1.0049458447123598,0.7345085867133377,0.05443679169455978,0.08270118749173411,0.005180484367596598
2020-01-01,-0.01518823210235094,0.008081887882430604,-0.005605674898781278,-0.0010007489493177707,0.041001999999999456,1.0496120216675802,0.7403959002654926,0.3468616127410679,0.08247319924392144,0.005338596297297972
2020-02-01,-0.01568668703933683,0.01975203154385396,0.05290863795070277,0.04767223189930018,0.04100399999999946,0.9853599032564349,0.6606968448011316,0.21548795221307554,0.08303443309736397,0.005359123969442763
2020-03-01,-0.013885177422656284,0.009094688418082399,0.028801732251510028,0.017102138944447138,0.04218977500000061,0.8169727940571376,0.5611430625300641,0.23423579729037308,0.08281669845323532,0.006972881403048061
2020-04-01,-0.01038593098725633,-0.0036116840292639636,0.0005212884588923184,-0.044189446809733475,0.042093608333334094,0.7552283515602289,0.5267007193362162,0.8896962633945709,0.08296280143385895,0.011313786577518253
2020-05-01,-0.012395714824277202,-0.0043503305631981655,0.00568667427995179,-0.053200890094626106,0.045069000000000914,0.7958523008451396,0.5243873542568491,-0.1646973507755567,0.08345477078986613,0.01289694838841142
2020-06-01,-0.011429952559811775,-0.0007635672888929773,0.04519759061025198,0.0009152132308521111,0.042996694841269355,0.8408034264237951,0.547865800144301,0.0824281925809886,0.08306977431244882,0.013442101561565131
2020-07-01,-0.012684335401332477,0.0025831949980741104,0.028183198840702223,-0.02690320720093681,0.03999699999999933,0.8670316178224662,0.6097683056317147,0.2253078168107777,0.0829152086857247,0.013743122394927225
2020-08-01,-0.014724645571083652,-0.015287598813665265,0.0006735123797201893,-0.03351005549416173,0.030999999999999542,0.9159805855311998,0.6647011262803125,0.32477366500852745,0.08174815928053702,0.013601065579064115
2020-09-01,-0.01690667091185862,0.011082516452471419,0.06633885435222266,0.027061015814883127,0.03599900000000062,0.8270829186483216,0.6730623596648865,0.2366628211943474,0.08246346272260063,0.013275807131680258
2020-10-01,-0.0171501509316383,-0.016661147247751043,-0.003975177421440898,-0.027988867602206084,0.03685499999999975,0.9363174187744491,0.7551023199007114,0.21556128185860146,0.08299607003540155,0.01316786013269836
2020-11-01,-0.012241079104937033,0.004748102213118784,0.020327438746111676,-0.0034862813608337946,0.03399999999999956,0.9968961710871026,0.7787499668909035,0.23592337661600302,0.08324681219487451,0.01291622500468398
2020-12-01,-0.006075243773078858,-0.005707611966880003,0.023938718654295785,0.006786860662597658,0.041010999999999465,0.9234643612809454,0.7621320167323927,0.22464553152999572,0.0829763684882476,0.012553945324604212
2021-01-01,0.003255574402776816,-0.011428387770923932,0.07850475501255859,0.008209676071182174,0.05532300000000033,0.9554282603050522,0.7828235512492785,12.752186015754267,0.08472710222604542,0.011890475531513784
2021-02-01,0.009904151859666392,-0.009737680906615783,0.0307456619101284,0.00316717764264849,0.04939524999999964,0.9735308724069152,0.7556941174820259,0.1721153727078872,0.08549908354138801,0.010956663155308834
2021-03-01,0.011327645848724333,-0.009034298575310391,0.030764362028738588,0.06104269780207503,0.04295981150793605,0.9990187840368078,0.8281897560061761,0.28697064469067446,0.08729193058284858,0.009780718700091178
2021-04-01,0.012077878015299403,-0.0009170686568317513,0.05611986157249647,0.08342179460398869,0.04001799999999933,1.013576945287051,0.8734068264100947,-17.324944262263088,0.09114192273667306,0.008956378884743458
2021-05-01,0.008801814874262409,-0.005457250849957825,0.03630234811803137,0.07790090563424856,0.03999999999999933,1.0464699370696493,0.8750275652918454,-10.241191219663124,0.08626563907265496,0.008434173268894785
2021-06-01,0.009354123903586557,-0.013142586510582106,0.025532592096201928,0.07288094534647481,0.03799999999999966,1.0915585916128205,0.8801548337956844,-1.8886387587231157,0.08948640436619935,0.007091545824368605
2021-07-01,0.010834499921762455,-0.0021738292229160376,0.02368497895419563,0.05253102837599365,0.03200000000000002,1.0419461595374202,0.8749643427214397,0.3581206527403694,0.09693628204228757,0.005523127234488963
2021-08-01,0.01267259279326223,-0.0008330323488192244,0.03758293458356236,0.0670417155503208,0.02633599999999986,1.0306817245631978,0.8690919831197704,0.381960675082756,0.09959168391047402,0.005009986040278663
2021-09-01,0.014374020250400913,-0.008190583626178314,-0.017396203305123217,0.026049283320130588,0.02680200000000009,1.0385285938007145,0.8379278285571965,0.111299374930638,0.09973952408693712,0.004839094449566331
2021-10-01,0.01863840825194783,-0.005050758499716639,0.011380535559042988,0.05505305144746724,0.027897999999999583,1.0658028713582308,0.8344668818337273,-0.23055803568081032,0.09507542099288462,0.004399209823631869
