Date,Y3RR,Y5RR,Y10RR,spread,Label,pred0,pred1,pred2
2017-08-31,0.017490000000000002,0.01966,0.02267,0.005179999999999997,1,0.10629913100347659,0.8937008689965238,0.5967389678972731
2017-09-30,0.01899,0.020950000000000003,0.023889999999999998,0.004899999999999998,1,0.09391069761382027,0.9060893023861797,0.5839262206153395
2017-10-31,0.02169,0.0236,0.025750000000000002,0.004060000000000001,1,0.06614429360328307,0.9338557063967168,0.5451963828853414
2017-11-30,0.020800000000000003,0.0227,0.02496,0.004159999999999997,1,0.06883606384912268,0.9311639361508773,0.5496831215412802
2017-12-31,0.021240000000000002,0.023410000000000004,0.02466,0.0034199999999999994,1,0.051908735519455504,0.9480912644805445,0.5182738301761474
2018-01-31,0.02266,0.02554,0.02758,0.004920000000000001,1,0.09473552222787678,0.9052644777721229,0.5848528574130353
2018-02-28,0.0225,0.02504,0.027160000000000004,0.004660000000000004,1,0.08467076578550849,0.9153292342144919,0.5727472609015059
2018-03-31,0.022240000000000003,0.02443,0.026389999999999997,0.004149999999999994,1,0.06856041018654249,0.9314395898134575,0.5492318448265386
2018-04-30,0.02229,0.02503,0.027370000000000002,0.005080000000000001,1,0.10166095927806533,0.8983390407219343,0.5922099436246561
2018-05-31,0.021949999999999997,0.024710000000000003,0.02691,0.004960000000000003,1,0.09641183899847325,0.9035881610015264,0.5867021761412109
2018-06-30,0.02128,0.023530000000000002,0.025550000000000003,0.004270000000000003,1,0.0719669779663011,0.9280330220336984,0.5546813529653595
2018-07-31,0.021150000000000002,0.02344,0.02562,0.004469999999999998,1,0.0781514424446331,0.9218485575553669,0.5638987961884355
2018-08-31,0.0192,0.0211,0.02319,0.0039900000000000005,1,0.06434321908879126,0.9356567809112086,0.5420926770308357
2018-09-30,0.02015,0.02182,0.023700000000000002,0.003550000000000001,1,0.05442638600261799,0.9455736139973824,0.5234477384300643
