,moneraty_rate,cpi_rate,ccpi_without_arg_crd_oil,ccpi_without_food_energy,retail_consumption,vehicle_consumption,hushld_loan,mortgage_loan,durb_goods_sales,quas_drub_goods_sales,non_durb_goods_sales,gdp_lag1,tax,govern_exp_goods,govern_subsidy,estimated_consumption
2012-10-01,0.046,0.021,0.016,0.013999999999999999,0.8340000000000001,0.557,0.0484,0.042300000000000004,0.08,-0.02,0.002,0.0008673382761579518,0.02573339024043242,0.05536067960006674,0.0945325337415559,0.009504528436267368
2012-11-01,0.044000000000000004,0.016,0.013000000000000001,0.013999999999999999,0.8390000000000001,0.544,0.047400000000000005,0.04190000000000001,0.066,0.053,0.024,0.0032224728924506963,0.03009780162714204,0.05184891880595699,0.06393113714322696,0.006062260256795682
2012-12-01,0.045,0.013999999999999999,0.011000000000000001,0.013000000000000001,0.843,0.5660000000000001,0.0454,0.041600000000000005,0.106,-0.013999999999999999,-0.002,0.001673092445370159,0.05527572889214638,0.04519805997471171,0.08593924942354136,0.003851066440273776
2013-01-01,0.048,0.016,0.013000000000000001,0.015,0.838,0.522,0.0484,0.0417,0.048,-0.018000000000000002,-0.068,0.006900798375673673,-0.19052863436123346,-0.0911281489594743,0.10126644173879029,0.0032867679828321172
2013-02-01,0.053,0.016,0.013999999999999999,0.013999999999999999,0.838,0.544,0.0461,0.0406,-0.012,0.015,0.032,-0.0017038999675004622,-0.19450831867983231,0.01396290769558739,0.04749030810038768,0.00476424102362305
2013-03-01,0.05,0.015,0.016,0.015,0.833,0.522,0.0455,0.039700000000000006,0.009000000000000001,0.099,-0.006,0.003136747024789059,-0.14347019674873618,-0.019710220597833228,0.01954391976181369,0.0058468208669144595
2013-04-01,0.051,0.013000000000000001,0.016,0.015,0.833,0.525,0.0442,0.0386,0.073,0.017,0.0,0.006828355596387539,-0.1126801291628512,0.01304370420412626,0.13699011739736022,0.00653332797657713
2013-05-01,0.048,0.011000000000000001,0.017,0.016,0.8390000000000001,0.537,0.043,0.037700000000000004,0.023,0.023,-0.009000000000000001,0.004274388473316577,-0.10097747024864012,0.028642590286425795,0.1053284970960986,0.0050592723015912
2013-06-01,0.049,0.012,0.016,0.015,0.843,0.522,0.041100000000000005,0.0373,0.003,0.008,0.005,0.002396562182126658,-0.0944533462513042,0.03251586348825253,0.09872625859933648,0.0048235887096339525
2013-07-01,0.046,0.016,0.017,0.015,0.851,0.564,0.0431,0.037700000000000004,0.016,0.006999999999999999,0.004,0.0031297175662407988,-0.0634424701694346,0.03493793521041488,0.08569315901094532,0.005825747810265014
2013-08-01,0.039,0.015,0.015,0.013000000000000001,0.8420000000000001,0.573,0.0433,0.038,0.02,0.052000000000000005,0.009000000000000001,0.004234321722453984,-0.04201639493451126,0.02921089442935898,0.07720544613194114,0.006572178277634233
2013-09-01,0.046,0.01,0.017,0.015,0.838,0.524,0.0426,0.0382,-0.075,0.025,0.001,7.469101879969742e-05,-0.02903815879207383,0.0272923091986097,0.06203910425546311,0.005671950293076655
2013-10-01,0.047,0.009000000000000001,0.018000000000000002,0.016,0.843,0.528,0.0421,0.0381,0.028999999999999998,-0.009000000000000001,0.028999999999999998,0.004594990425184307,-0.021709099180568847,0.03554389852352635,0.07814304411425055,0.006439346601615714
2013-11-01,0.051,0.012,0.02,0.017,0.8470000000000001,0.531,0.04190000000000001,0.037700000000000004,-0.023,0.04,0.019,0.002226208655900166,-0.013296363980086934,0.03678684959009537,0.08808428839088012,0.009213438400393237
2013-12-01,0.053,0.011000000000000001,0.019,0.016,0.846,0.509,0.040999999999999995,0.0374,-0.048,0.004,0.026000000000000002,0.004378907652593186,-0.005462650543063274,0.043062978477538705,0.07812386796185766,0.010339004530578677
2014-01-01,0.052000000000000005,0.011000000000000001,0.017,0.015,0.8740000000000001,0.614,0.0415,0.0375,0.035,-0.023,0.106,0.0003934320111861211,0.009603841536614643,0.08676789587852496,-0.05803214634579523,0.011893693789580162
2014-02-01,0.052000000000000005,0.01,0.017,0.013999999999999999,0.848,0.614,0.0405,0.0371,0.10400000000000001,-0.017,-0.048,0.005207724663655568,0.04325776658270364,-0.09523809523809523,-0.003627952276600954,0.008666256977342357
2014-03-01,0.055,0.013000000000000001,0.021,0.017,0.85,0.583,0.0409,0.0369,0.033,-0.023,0.036000000000000004,0.004420230678044064,0.033755095108695565,-0.007123834886817559,0.01889193422083002,0.007094957215024067
2014-04-01,0.055,0.015,0.023,0.019,0.84,0.614,0.0404,0.0369,-0.008,-0.009000000000000001,0.022000000000000002,0.003931374177856171,0.01245179512248118,0.016364009438801785,-0.08116716445771888,0.005076919096476118
2014-05-01,0.06,0.017,0.022000000000000002,0.018000000000000002,0.853,0.598,0.0402,0.0363,0.015,-0.022000000000000002,0.03,0.00015721263914016958,0.017352095697329428,-0.005385321866911541,-0.06319891396704791,0.0062066818965522685
2014-06-01,0.061,0.017,0.021,0.017,0.858,0.608,0.0394,0.0358,0.057999999999999996,-0.044000000000000004,0.016,0.0008432661684072684,0.012170155856180198,0.002425007474338159,-0.0261806812571993,0.006499707510077002
2014-07-01,0.065,0.016,0.022000000000000002,0.019,0.8620000000000001,0.636,0.0393,0.0353,0.027999999999999997,-0.026000000000000002,0.018000000000000002,0.002026304269914476,0.014706242200308361,0.003715188392230173,-0.012341613465755574,0.006377000270138655
2014-08-01,0.076,0.013999999999999999,0.024,0.021,0.87,0.638,0.0376,0.035,0.017,0.054000000000000006,0.028999999999999998,-0.000962222906326673,-0.0018999320408923381,-0.14878477774224497,0.004226932582490628,0.005614596974298447
2014-09-01,0.071,0.011000000000000001,0.019,0.017,0.851,0.647,0.0376,0.035,0.126,0.011000000000000001,-0.027999999999999997,0.0030017880269552683,0.0013916148640220616,0.011937382353641945,0.013664161039622869,0.004433708324279362
2014-10-01,0.075,0.011000000000000001,0.018000000000000002,0.016,0.848,0.588,0.0364,0.0338,-0.013000000000000001,0.016,0.006999999999999999,0.001177920579647207,0.007440425556046959,0.02986964780890422,0.03672165095686952,0.004512749204933275
2014-11-01,0.083,0.01,0.016,0.013000000000000001,0.855,0.653,0.0355,0.033,0.071,-0.025,0.002,0.001110927478904244,0.008217311704347141,0.03322239031770047,0.051943332513361806,0.004726956897457502
2014-12-01,0.081,0.008,0.016,0.013999999999999999,0.887,0.662,0.0355,0.0333,0.151,0.026000000000000002,0.015,0.004203030155666029,0.017899418541301504,0.03197216500199063,0.05271619169712216,0.00452582496742826
2015-01-01,0.08,0.01,0.026000000000000002,0.024,0.8640000000000001,0.7170000000000001,0.0359,0.0334,0.09300000000000001,-0.024,-0.08,0.0043521354257414656,0.016805390408244136,-0.12707917498336663,0.11939665331133642,0.006008580259072804
2015-02-01,0.08,0.006,0.024,0.024,0.893,0.7070000000000001,0.0348,0.032400000000000005,-0.006,0.003,0.138,-0.0002141825179948853,0.021247142903132454,0.04635761589403975,0.06791134136506938,0.00523542438322
2015-03-01,0.083,0.005,0.022000000000000002,0.024,0.8740000000000001,0.6950000000000001,0.032100000000000004,0.029700000000000004,0.129,-0.027000000000000003,0.019,0.001854970968528917,0.030106378609274342,0.04056863139542677,0.04920421430172617,0.005724803624027164
2015-04-01,0.09,0.004,0.021,0.023,0.885,0.693,0.0296,0.0281,0.126,0.019,0.051,0.000539280806812954,0.057080779495983114,0.03078786655226362,0.12457621738302338,0.006215582846171852
2015-05-01,0.09300000000000001,0.006,0.021,0.022000000000000002,0.885,0.715,0.0327,0.030600000000000002,0.07,0.025,0.035,0.001811314709474203,0.06757511194157395,0.023001049317943334,0.10887197664720594,0.006326649441827037
2015-06-01,0.09,0.006999999999999999,0.02,0.022000000000000002,0.8590000000000001,0.746,0.0322,0.0301,0.069,-0.092,0.018000000000000002,0.006263768741549712,0.0835772655201854,0.06425636267232226,0.0918146639855355,0.00601492094655498
2015-07-01,0.09300000000000001,0.006999999999999999,0.021,0.025,0.873,0.7270000000000001,0.0317,0.0296,0.064,-0.047,0.022000000000000002,0.004961038120908299,0.08758560817980121,0.061029990382093224,0.10190658058258317,0.0052767457368574355
2015-08-01,0.092,0.006999999999999999,0.021,0.026000000000000002,0.8790000000000001,0.7440000000000001,0.0313,0.0294,0.09,-0.040999999999999995,0.003,0.005338222416938692,0.10973225856047786,0.25309163770702225,0.12059805447204064,0.007982186837008687
2015-09-01,0.094,0.005,0.02,0.024,0.893,0.758,0.0311,0.0292,0.078,-0.032,0.1,0.005101588610824166,0.09154851100928862,0.06894278314104074,0.15219481539670077,0.00984889778047382
2015-10-01,0.08800000000000001,0.008,0.022000000000000002,0.025,0.9159999999999999,0.8029999999999999,0.030600000000000002,0.028999999999999998,0.21100000000000002,0.057999999999999996,0.042,0.001415510241270894,0.08373394278508939,0.04698200012720766,0.1191546272220596,0.013860320529859749
2015-11-01,0.077,0.008,0.022000000000000002,0.026000000000000002,0.902,0.7959999999999999,0.0316,0.0304,0.141,0.034,0.032,0.001024045823382096,0.08858741554054061,0.04718675569091402,0.08420537949287565,0.011330389583045442
2015-12-01,0.075,0.011000000000000001,0.023,0.026000000000000002,0.9159999999999999,0.903,0.0323,0.031200000000000002,0.14400000000000002,-0.042,0.019,-0.0008360220091637416,0.06016446087971983,0.05944712828770804,0.061576536098876034,0.010078276846372525
2016-01-01,0.081,0.006,0.016,0.018000000000000002,0.9159999999999999,0.7000000000000001,0.032799999999999996,0.031000000000000003,-0.013999999999999999,0.032,0.10099999999999999,-0.0002856689409105684,0.17318936618071246,0.09705284552845539,-0.030023580933131178,0.005360043091136912
2016-02-01,0.083,0.011000000000000001,0.017,0.019,0.9,0.737,0.032100000000000004,0.029900000000000003,0.076,0.009000000000000001,0.017,0.002986792680452766,0.3444819216341455,0.06007106373528748,0.056842105263157805,0.009059234717652576
2016-03-01,0.078,0.008,0.017,0.019,0.919,0.818,0.032400000000000005,0.029700000000000004,0.133,0.018000000000000002,0.031000000000000003,0.004531419656771405,0.27515948963317394,0.11586544657816722,0.0996535779144474,0.009314458015493354
2016-04-01,0.07,0.01,0.019,0.02,0.915,0.782,0.0317,0.029300000000000003,0.083,0.013999999999999999,0.023,0.0031696121900892387,0.23002651712194067,0.07804925818929642,0.03233746584468089,0.011744272036267489
2016-05-01,0.067,0.008,0.018000000000000002,0.02,0.927,0.8340000000000001,0.0316,0.028900000000000002,0.12300000000000001,0.006999999999999999,0.028999999999999998,0.006039437874487277,0.20241195304162218,0.08899191728552092,0.040897680584413676,0.011847166746968174
2016-06-01,0.071,0.006999999999999999,0.018000000000000002,0.021,0.934,0.8940000000000001,0.030600000000000002,0.027700000000000002,0.139,0.12300000000000001,0.051,0.0023626556867623093,0.1782180075226758,0.04455861746847267,0.026581543818920528,0.012384699648621655
2016-07-01,0.069,0.004,0.013000000000000001,0.018000000000000002,0.91,0.6829999999999999,0.0296,0.026600000000000002,0.001,0.075,0.051,-0.0005270137375553928,0.14832963784183306,0.048152726273863466,0.033573570269303854,0.012041276540295964
2016-08-01,0.07200000000000001,0.005,0.013000000000000001,0.018000000000000002,0.924,0.664,0.029500000000000002,0.027000000000000003,0.055,0.011000000000000001,0.07200000000000001,0.001640297697707425,0.13733795150915395,0.04744534665833844,0.012485853240754796,0.008055579244619526
2016-09-01,0.069,0.013000000000000001,0.015,0.02,0.9,0.716,0.030299999999999997,0.027999999999999997,-0.032,0.013000000000000001,0.006999999999999999,-0.00046430343076067973,0.13569622685699523,0.03949513194413856,0.016357319341343768,0.007148445845662099
2016-10-01,0.071,0.015,0.018000000000000002,0.019,0.929,0.761,0.0308,0.028900000000000002,0.006,0.005,0.034,0.0009645997466974876,0.12048555741971012,0.04177550979081879,0.05430869123696014,0.003557031731697524
2016-11-01,0.073,0.015,0.016,0.017,0.9259999999999999,0.785,0.032,0.0304,0.016,0.001,0.045,0.005016830890025545,0.11780023469852874,0.04019463450101601,0.0556315348303702,0.004101936443144716
2016-12-01,0.075,0.013000000000000001,0.012,0.016,0.937,0.856,0.0329,0.0313,-0.012,-0.002,0.049,0.004360848143670069,0.11325699336806117,0.031428119062697935,0.056247080101207825,0.0037725609826750883
2017-01-01,0.069,0.022000000000000002,0.016,0.018000000000000002,0.925,0.76,0.0339,0.0316,0.018000000000000002,-0.01,0.065,0.0008914215887035937,0.1256271389175001,0.12459471977767489,0.01918819188191878,0.008291404616512121
2017-02-01,0.059000000000000004,0.021,0.016,0.018000000000000002,0.9400000000000001,0.7809999999999999,0.0338,0.0319,0.078,-0.01,-0.036000000000000004,0.005532175240635695,0.08412463951607241,0.039069864879019534,0.04471245452970729,0.008360515942791746
2017-03-01,0.062000000000000006,0.023,0.015,0.017,0.9259999999999999,0.798,0.034300000000000004,0.032100000000000004,0.012,-0.032,0.027000000000000003,0.002522857575252146,0.0922891716956944,0.009644259644259634,0.0442982638744327,0.00975769585638453
2017-04-01,0.066,0.02,0.013999999999999999,0.016,0.932,0.778,0.034100000000000005,0.032100000000000004,0.05,0.005,0.008,0.0018298623910568779,0.08623268383756066,0.00213471408457111,0.11835283823690257,0.00896417308822084
2017-05-01,0.061,0.02,0.013999999999999999,0.015,0.932,0.7690000000000001,0.0347,0.0326,0.054000000000000006,-0.05,0.004,0.0023007939439824553,0.09898283421795395,-0.002486624971742901,0.11029418406149238,0.009018710396516916
2017-06-01,0.059000000000000004,0.018000000000000002,0.013000000000000001,0.015,0.9400000000000001,0.8140000000000001,0.034100000000000005,0.0322,0.009000000000000001,-0.023,0.02,0.003330934547724667,0.0980248545111495,0.03875275740773865,0.07974521332730289,0.008194152286742806
2017-07-01,0.051,0.022000000000000002,0.018000000000000002,0.015,0.932,0.76,0.0346,0.032799999999999996,0.111,-0.026000000000000002,0.01,0.00648936092315779,0.08609825640893609,0.029718538707479425,0.07007598440390161,0.010009997781833313
2017-08-01,0.046,0.025,0.018000000000000002,0.015,0.929,0.766,0.0339,0.032799999999999996,0.061,-0.02,-0.011000000000000001,0.003906522875381881,0.09935495846675013,0.032296536590020075,0.10141626285451877,0.012020696727715663
2017-09-01,0.046,0.02,0.016,0.013999999999999999,0.953,0.8,0.034100000000000005,0.032400000000000005,0.195,0.022000000000000002,0.042,0.005756208440331249,0.0951801813711235,0.05062405967239525,0.07059063442487479,0.010521598229066065
2017-10-01,0.047,0.018000000000000002,0.013000000000000001,0.016,0.941,0.75,0.0351,0.0333,-0.031000000000000003,-0.038,0.026000000000000002,-0.008016072672600672,0.09829545191153222,0.027504567896435184,0.07090632251285478,0.010350674757061196
2017-11-01,0.048,0.012,0.011000000000000001,0.013000000000000001,0.9770000000000001,0.831,0.0359,0.0339,0.111,0.039,0.034,-0.0005869325227484979,0.0928659740147062,0.028120799354780956,0.08926315984992006,0.010420485260052459
2017-12-01,0.047,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.956,0.768,0.0361,0.0342,-0.006999999999999999,0.017,0.025,0.0008031433072547145,0.09409140755765533,0.036702740041445914,0.08830343027558696,0.014043112022863902
2018-01-01,0.055,0.008,0.009000000000000001,0.01,0.97,0.818,0.0371,0.0347,0.167,-0.022000000000000002,-0.024,0.01110327388540142,0.079166420685991,-0.0943163097199341,0.15674915875111806,0.014140218209732769
2018-02-01,0.062000000000000006,0.013000000000000001,0.011000000000000001,0.012,0.981,0.8540000000000001,0.0365,0.0346,0.02,0.036000000000000004,0.10400000000000001,0.0015022605728208299,0.07971625683946448,0.055141129032258096,0.13413749507761819,0.013974847750003239
2018-03-01,0.057999999999999996,0.012,0.013000000000000001,0.013000000000000001,0.9920000000000001,0.878,0.0369,0.0345,0.098,0.121,0.043,0.001666303106392917,0.12803263436627788,0.007378596350740674,0.06870523196321554,0.01112294056501506
2018-04-01,0.057,0.015,0.013999999999999999,0.013999999999999999,0.9840000000000001,0.882,0.0369,0.0347,0.10800000000000001,0.019,0.049,0.002795946834648788,0.04293161898069453,0.04586656997824501,0.11950005378920503,0.010039993386286916
2018-05-01,0.059000000000000004,0.015,0.013000000000000001,0.013999999999999999,0.975,0.85,0.0375,0.0349,0.061,0.066,0.035,0.002749399327391018,0.13641796830832353,0.05559752228433301,0.13233379974618464,0.009925173811896393
2018-06-01,0.061,0.015,0.012,0.013000000000000001,0.98,0.836,0.037200000000000004,0.0346,0.023,0.087,0.036000000000000004,0.0022784940556651633,0.1396566224877469,0.026430580267462478,0.13787446156423888,0.009808943337313192
2018-07-01,0.067,0.011000000000000001,0.008,0.01,0.9840000000000001,0.8490000000000001,0.0373,0.0344,0.064,0.075,0.046,0.003004928635968156,0.12712597631943878,0.032856561132037054,0.16187059306331064,0.007891834700562317
2018-08-01,0.067,0.013999999999999999,0.009000000000000001,0.01,0.981,0.856,0.0366,0.0336,0.10099999999999999,0.063,0.034,0.003219860530940224,0.1250369354157872,0.035191090161282856,0.12975956026353463,0.008468904519980391
2018-09-01,0.064,0.021,0.013000000000000001,0.011000000000000001,0.965,0.767,0.0362,0.0329,-0.091,0.098,0.012,-0.004760894408506715,0.12831518721483226,0.02105687777329579,0.1345240004812127,0.010843626371829895
2018-10-01,0.068,0.02,0.012,0.01,0.978,0.841,0.0364,0.033100000000000004,0.11900000000000001,0.086,0.005,0.008365257111207853,0.1118052008897481,0.042904977204366146,0.11779615976887747,0.009607032624503464
2018-11-01,0.068,0.02,0.013999999999999999,0.012,0.988,0.856,0.0363,0.032799999999999996,0.0,0.013999999999999999,0.013999999999999999,-0.0003660499069502521,0.11106215415882703,0.046928387141761396,0.09401683896408408,0.009446774549008552
2018-12-01,0.068,0.013000000000000001,0.013000000000000001,0.011000000000000001,0.99,0.8390000000000001,0.0361,0.0319,0.038,0.057,0.015,-6.174323364987799e-05,0.10620419390696534,0.0580875384979862,0.09483206109941933,0.006129195764831952
2019-01-01,0.065,0.008,0.012,0.01,1.0170000000000001,0.8150000000000001,0.0358,0.031200000000000002,-0.016,0.057,0.066,-0.0008839330468258311,0.01430525164113794,0.32833105957253306,0.19368855175461208,0.003710608448251662
2019-02-01,0.062000000000000006,0.005,0.013000000000000001,0.011000000000000001,0.9640000000000001,0.79,0.035,0.0308,-0.018000000000000002,0.023,-0.035,-0.001129838170611634,-0.015062593890836307,-0.0026750740422279984,0.1875879461267156,0.004491487385620996
2019-03-01,0.068,0.004,0.009000000000000001,0.006999999999999999,1.014,0.838,0.0353,0.0304,0.003,0.027000000000000003,0.034,0.002401011855951083,-0.010734678340312165,0.02282534635475808,0.15277484176624934,0.006180033805330609
2019-04-01,0.066,0.006,0.009000000000000001,0.006999999999999999,0.996,0.841,0.0348,0.0298,-0.011000000000000001,0.009000000000000001,0.031000000000000003,0.00665101449551969,-0.0042976290199220335,0.04073496273184252,0.19157857954049096,0.009231256206486904
2019-05-01,0.066,0.006999999999999999,0.008,0.006,1.003,0.8240000000000001,0.0349,0.029300000000000003,0.011000000000000001,0.055999999999999994,0.034,0.004638763881656871,-0.008364781215131956,0.04801774724488328,0.16608114030361154,0.008535861051369054
2019-06-01,0.067,0.006999999999999999,0.009000000000000001,0.006999999999999999,0.9890000000000001,0.799,0.0325,0.027400000000000004,-0.018000000000000002,0.036000000000000004,0.019,9.724320883620408e-05,-0.006266461389691225,0.0749853216652221,0.1674847228016787,0.007382954281519805
2019-07-01,0.066,0.006,0.01,0.009000000000000001,0.9840000000000001,0.8250000000000001,0.031200000000000002,0.026400000000000003,-0.033,-0.003,0.013000000000000001,0.0005990082584608558,-0.004426965583234299,0.08163516743464005,0.14638310169700142,0.005769224417625285
2019-08-01,0.068,0.0,0.009000000000000001,0.008,1.021,0.886,0.0292,0.024700000000000003,0.006999999999999999,0.032,0.062000000000000006,-2.1313654534083072e-05,-0.017371973154110654,0.09229704694091656,0.13759498895336142,0.007566527350570951
2019-09-01,0.076,-0.004,0.006,0.005,0.995,0.93,0.0302,0.025099999999999997,0.099,-0.034,0.028999999999999998,0.005412352234356774,-0.02394615111407794,0.08594737673830588,0.13246411261283164,0.01025750243157253
2019-10-01,0.075,0.0,0.008,0.006,0.998,0.892,0.0301,0.025,0.045,-0.06,0.046,0.005942424097306684,-0.011389089252496154,0.08276950425365959,0.13167530224525037,0.016602502948444897
2019-11-01,0.077,0.002,0.006,0.005,1.0290000000000001,0.9450000000000001,0.0296,0.0245,0.04,0.0,0.054000000000000006,0.002785363739293274,-0.01181131900207577,0.08045823897695481,0.1370655693627767,0.002338760141971541
2019-12-01,0.079,0.006999999999999999,0.006999999999999999,0.006,1.0390000000000001,1.013,0.0298,0.0245,0.126,-0.046,0.048,0.001798609415313734,-0.00039513574275296115,-0.15761485607131365,0.13780873272566896,-0.010566561342994163
2020-01-01,0.078,0.012,0.006999999999999999,0.006,0.986,0.8440000000000001,0.029500000000000002,0.025099999999999997,0.005,-0.054000000000000006,0.068,-0.01069595752098977,-0.016530485667286876,0.045703526189661,0.20970478452663732,-0.02358097176167817
2020-02-01,0.08199999999999999,0.009000000000000001,0.005,0.004,0.971,0.649,0.028999999999999998,0.0252,0.055,-0.19,0.03,-0.002806258605167073,-0.049112317735342526,0.2642973464891274,0.15143261625580884,-0.019002894114843016
2020-03-01,0.084,0.008,0.005,0.002,0.9420000000000001,0.978,0.0288,0.0248,0.038,-0.317,-0.034,-0.0076821927966170735,-0.10843466215176234,0.24014655268124785,0.17768189418046498,-0.013456933941262683
2020-04-01,0.091,0.0,0.003,0.001,0.9720000000000001,1.053,0.028900000000000002,0.0258,0.095,-0.17500000000000002,-0.022000000000000002,-0.01818812412370846,-0.07948352170891404,0.12783144570286487,0.01951612903225808,-0.010987684249561536
2020-05-01,0.099,-0.002,0.006,0.002,1.0170000000000001,1.101,0.0281,0.0252,0.133,-0.078,-0.008,-0.01138721240705308,-0.1527319897944558,0.11181290542847377,0.0917946127116347,-0.012942264878359033
2020-06-01,0.099,0.002,0.008,0.004,1.0370000000000001,1.208,0.0267,0.024900000000000002,0.278,-0.06,-0.01,0.005509441383632776,-0.1488530803259902,0.10619261879372677,0.0989037553997667,-0.012235655497229825
2020-07-01,0.1,0.004,0.006999999999999999,0.003,0.9890000000000001,1.001,0.0262,0.0245,0.10300000000000001,-0.081,-0.017,0.013412547498539451,-0.10989881493060694,0.06597412064880626,0.10564300786137104,-0.012435076865073391
2020-08-01,0.095,0.008,0.008,0.004,1.0170000000000001,0.998,0.0255,0.0239,0.15,-0.106,-0.024,0.008652880828128673,-0.081088047042427,0.048818865456923266,0.10865538112189577,-0.016337898295045505
2020-09-01,0.092,0.009000000000000001,0.009000000000000001,0.006,1.031,1.002,0.0259,0.0244,0.19,-0.11599999999999999,0.053,0.011824925487911739,-0.058782524825182536,0.06770350159163252,0.12570128826361415,-0.021605396941870136
2020-10-01,0.09699999999999999,0.001,0.002,-0.003,1.01,1.099,0.026400000000000003,0.024700000000000003,0.095,-0.027999999999999997,-0.048,-0.001059823815111116,-0.02555585422986828,0.05799772163774031,0.11866689170021227,-0.030752116406202568
2020-11-01,0.09699999999999999,0.006,0.011000000000000001,0.006,1.012,1.074,0.027200000000000002,0.0256,0.12400000000000001,-0.115,-0.044000000000000004,0.002398317647503774,-0.03180462408937257,0.05851621255085693,0.1425511644802675,-0.016460464816387077
2020-12-01,0.098,0.006,0.011000000000000001,0.006,1.0150000000000001,0.993,0.0279,0.0259,0.067,-0.165,-0.001,0.005080104346373417,-0.026948005479564108,0.32002126387135355,0.15414681418073162,-0.004274028969832422
2021-01-01,0.10099999999999999,0.009000000000000001,0.012,0.006999999999999999,1.032,1.078,0.028300000000000002,0.0263,0.24600000000000002,-0.106,-0.061,0.010786062061502691,0.06462846174938308,-0.06907840890489447,0.055692974627056024,0.009229128151901467
2021-02-01,0.107,0.013999999999999999,0.012,0.006,1.023,1.0270000000000001,0.0281,0.026600000000000002,0.168,0.107,0.038,0.003432661346896992,0.23595962188288633,-0.03864221851795724,0.06615259197883128,0.010636285136747414
2021-03-01,0.11,0.019,0.013999999999999999,0.011000000000000001,1.045,1.0490000000000002,0.0288,0.0273,0.132,0.364,0.025,0.002217964781447535,0.2728528269313768,0.029946284691136915,0.12233345851232413,0.01204856802685228
2021-04-01,0.114,0.025,0.016,0.012,1.055,1.048,0.0291,0.0273,0.086,0.23,0.042,0.003531330844345035,0.3251907335293651,0.04075906372295646,0.15129222936531916,0.013885903790621157
2021-05-01,0.11,0.026000000000000002,0.015,0.012,1.054,1.093,0.028900000000000002,0.0269,0.039,0.049,0.03,0.003900546333622259,0.3683947860363217,0.05874405036081676,0.08415581777243553,0.012555773257033387
2021-06-01,0.109,0.023,0.015,0.011000000000000001,1.064,1.083,0.0292,0.027400000000000004,-0.016,0.052000000000000005,0.038,0.0007363238899283431,0.3670402406919895,0.08577071381548018,0.09371323634902873,0.009497320923617547
2021-07-01,0.114,0.026000000000000002,0.018000000000000002,0.013000000000000001,1.072,1.0790000000000002,0.0298,0.0281,0.111,0.102,0.062000000000000006,-0.002373651554879217,0.32703238285097247,0.08133869037442287,0.06291113907161727,0.008956398303932911
2021-08-01,0.125,0.026000000000000002,0.019,0.013000000000000001,1.062,0.981,0.031000000000000003,0.0288,0.024,0.109,0.032,0.00290125407436733,0.28944443290187194,0.07885046273745733,0.11892753466955153,0.0133280644284417
2021-09-01,0.128,0.024,0.02,0.013999999999999999,1.08,0.878,0.0318,0.0301,-0.026000000000000002,0.184,0.026000000000000002,-0.001054747597576124,0.2786661511875428,0.08356474777245859,0.09961078975368509,0.016924261127049256
2021-10-01,0.12400000000000001,0.032,0.027999999999999997,0.023,1.083,0.9159999999999999,0.0346,0.0326,0.054000000000000006,0.14,0.079,0.008014609125398664,0.21144805028472335,0.07719226018937841,0.10843822125493152,0.02485874501930274
2021-11-01,0.129,0.038,0.024,0.019,1.058,0.892,0.0361,0.0351,-0.017,0.133,0.048,0.006188033804425004,0.20755569496411463,0.07551867219917008,0.11060554707394399,0.02230469677818503
2021-12-01,0.132,0.037000000000000005,0.027000000000000003,0.022000000000000002,1.077,0.937,0.0366,0.0363,0.028999999999999998,0.204,0.035,0.004788346135738948,0.2049827348308153,0.10928769192046306,0.10784085979372793,0.016637784703180447
2022-01-01,0.127,0.036000000000000004,0.03,0.026000000000000002,1.0590000000000002,0.904,0.0391,0.0385,-0.099,0.166,0.094,2.783737601703251e-05,0.2787750791974657,0.1341656409354668,0.020990845189497342,0.01084263681639186
2022-02-01,0.11800000000000001,0.037000000000000005,0.032,0.028999999999999998,1.0490000000000002,1.011,0.0393,0.0388,0.069,0.055999999999999994,-0.047,0.0017917302305068012,0.21084597947777328,-0.06352459016393441,0.16729132456723117,0.010369834742255613
2022-03-01,0.10800000000000001,0.040999999999999995,0.033,0.028999999999999998,1.072,0.9840000000000001,0.0398,0.0384,-0.034,0.027000000000000003,0.051,0.0015683013350326288,0.2553686875536869,-0.018949106871224308,0.1777725184236083,0.01115215388176738
2022-04-01,0.095,0.048,0.036000000000000004,0.031000000000000003,1.061,1.003,0.0405,0.039,-0.046,0.062000000000000006,0.01,0.0027559646933052314,0.2586601098958763,0.028769067045051333,0.21287187462914026,0.013174315910752021
2022-05-01,0.094,0.054000000000000006,0.040999999999999995,0.034,1.057,0.998,0.0414,0.039,-0.034,0.06,0.005,0.004945950135199979,0.2152707806617915,0.01992574975346595,0.3240734957318343,0.01599588852501377
2022-06-01,0.09,0.06,0.044000000000000004,0.039,1.051,0.995,0.042300000000000004,0.0404,-0.067,0.035,-0.004,0.0009118727491120637,0.2009100512797941,-0.01920744911216976,0.2903122841077035,0.01881113271192625
2022-07-01,0.083,0.063,0.045,0.039,1.05,1.01,0.0453,0.041600000000000005,-0.07200000000000001,0.044000000000000004,-0.018000000000000002,5.622714063676426e-05,0.16683805316856382,0.025890351397288347,0.28617393998617624,0.020357556085378814
2022-08-01,0.075,0.057,0.044000000000000004,0.04,1.082,1.0090000000000001,0.047599999999999996,0.0435,-0.016,0.039,0.03,-0.0001706654807765062,0.16524135041832988,0.0311890486166293,0.21296984461235668,0.014911684909800105
